Latitude_x,Longitude_x,Latitude_y,Longitude_y,cumsum_proportion
51.15,-0.19,26.07,-80.15,0.457333
31.14,121.81,32.9,-97.04,0.457467
42.36,-71.01,22.31,113.92,0.457602
18.5,-77.91,26.07,-80.15,0.457737
20.52,-103.31,33.94,-118.41,0.457872
26.07,-80.15,18.5,-77.91,0.458006
42.36,-71.01,25.25,55.36,0.458141
25.27,51.61,33.94,-118.41,0.458276
37.47,126.45,40.64,-73.78,0.45841
33.94,-118.41,-33.95,151.18,0.458545
42.36,-71.01,51.15,-0.19,0.458679
26.07,-80.15,51.15,-0.19,0.458814
-23.44,-46.47,41.98,-87.9,0.458948
37.62,-122.38,35.76,140.39,0.459083
33.94,-118.41,20.52,-103.31,0.459217
21.04,-86.88,29.65,-95.28,0.459352
43.68,-79.63,38.94,-77.46,0.459486
18.58,-72.29,26.07,-80.15,0.459621
38.94,-77.46,8.98,38.8,0.459755
28.43,-81.31,45.47,-73.74,0.459889
37.62,-122.38,52.31,4.76,0.460024
31.14,121.81,33.64,-84.43,0.460158
44.88,-93.22,20.68,-105.25,0.460292
43.68,-79.63,26.68,-80.1,0.460427
47.45,-122.31,51.47,-0.46,0.460561
49.01,2.55,42.21,-83.35,0.460695
45.47,-73.74,36.08,-115.15,0.460829
33.94,-118.41,-37.01,174.79,0.460963
29.98,-95.34,52.31,4.76,0.461097
29.98,-95.34,50.03,8.57,0.461231
38.94,-77.46,52.31,4.76,0.461365
29.98,-95.34,4.7,-74.15,0.461499
39.87,-75.24,25.27,51.61,0.461633
52.31,4.76,42.36,-71.01,0.461766
35.76,140.39,29.98,-95.34,0.4619
9.07,-79.38,38.94,-77.46,0.462034
35.21,-80.94,21.77,-72.27,0.462168
39.18,-76.67,21.04,-86.88,0.462301
32.9,-97.04,25.25,55.36,0.462435
49.19,-123.18,47.45,-122.31,0.462569
40.08,116.58,41.98,-87.9,0.462702
33.94,-118.41,-33.95,151.18,0.462836
29.98,-95.34,35.76,140.39,0.46297
37.47,126.45,38.94,-77.46,0.463103
43.68,-79.63,33.64,-84.43,0.463237
37.62,-122.38,32.01,34.89,0.46337
32.9,-97.04,-33.39,-70.79,0.463504
32.9,-97.04,37.47,126.45,0.463637
49.19,-123.18,32.73,-117.19,0.463771
49.01,2.55,42.36,-71.01,0.463904
25.79,-80.29,-34.82,-58.54,0.464037
49.01,2.55,42.21,-83.35,0.464171
49.19,-123.18,36.08,-115.15,0.464304
32.9,-97.04,50.03,8.57,0.464437
-34.82,-58.54,29.98,-95.34,0.46457
41.98,-87.9,35.76,140.39,0.464703
25.79,-80.29,9.07,-79.38,0.464837
47.46,8.55,40.64,-73.78,0.46497
51.47,-0.46,47.45,-122.31,0.465103
21.04,-86.88,37.62,-122.38,0.465236
25.78,-100.11,32.9,-97.04,0.465369
40.69,-74.17,50.03,8.57,0.465502
51.15,-0.19,42.36,-71.01,0.465635
42.21,-83.35,35.76,140.39,0.465768
44.88,-93.22,49.19,-123.18,0.465901
42.21,-83.35,40.08,116.58,0.466034
40.64,-73.78,30.12,31.41,0.466167
-23.01,-47.13,26.07,-80.15,0.4663
39.87,-75.24,51.47,-0.46,0.466432
15.45,-87.92,25.79,-80.29,0.466565
25.79,-80.29,51.47,-0.46,0.466698
25.79,-80.29,49.01,2.55,0.466831
26.68,-80.1,43.68,-79.63,0.466964
47.45,-122.31,52.31,4.76,0.467096
-34.82,-58.54,25.79,-80.29,0.467229
28.57,77.1,37.62,-122.38,0.467362
33.94,-118.41,-37.67,144.84,0.467495
25.04,-77.47,40.64,-73.78,0.467627
41.98,-87.9,20.68,-105.25,0.46776
33.94,-118.41,-37.01,174.79,0.467892
19.09,72.87,40.69,-74.17,0.468025
33.94,-118.41,-33.95,151.18,0.468157
26.07,-80.15,25.04,-77.47,0.46829
35.55,139.78,33.94,-118.41,0.468422
35.55,139.78,44.88,-93.22,0.468555
42.36,-71.01,63.99,-22.61,0.468687
42.36,-71.01,25.27,51.61,0.46882
35.21,-80.94,19.29,-81.36,0.468952
40.64,-73.78,-33.39,-70.79,0.469084
25.27,51.61,32.9,-97.04,0.469217
36.08,-115.15,49.19,-123.18,0.469349
40.64,-73.78,41.3,2.08,0.469481
26.07,-80.15,22.99,-82.41,0.469613
45.47,-73.74,28.43,-81.31,0.469746
33.94,-118.41,13.44,-89.06,0.469878
18.57,-68.36,39.87,-75.24,0.47001
38.94,-77.46,49.01,2.55,0.470142
28.43,-81.31,-23.01,-47.13,0.470275
40.64,-73.78,-12.02,-77.11,0.470407
47.45,-122.31,50.03,8.57,0.470539
40.69,-74.17,28.57,77.1,0.470671
37.62,-122.38,-37.01,174.79,0.470803
33.64,-84.43,51.47,-0.46,0.470935
25.79,-80.29,6.16,-75.42,0.471067
39.87,-75.24,21.04,-86.88,0.471199
33.94,-118.41,23.15,-109.72,0.471331
19.44,-99.07,37.62,-122.38,0.471463
42.21,-83.35,40.08,116.58,0.471595
49.19,-123.18,47.45,-122.31,0.471727
40.69,-74.17,25.25,55.36,0.471858
33.64,-84.43,-26.14,28.25,0.47199
38.94,-77.46,8.98,38.8,0.472122
-33.39,-70.79,32.9,-97.04,0.472254
53.42,-6.27,37.62,-122.38,0.472386
50.03,8.57,25.79,-80.29,0.472517
41.98,-87.9,37.47,126.45,0.472649
37.62,-122.38,28.57,77.1,0.472781
20.68,-105.25,29.98,-95.34,0.472912
39.18,-76.67,21.04,-86.88,0.473044
40.64,-73.78,38.78,-9.14,0.473176
33.94,-118.41,51.11,-114.02,0.473307
52.31,4.76,47.45,-122.31,0.473439
32.9,-97.04,-33.39,-70.79,0.47357
40.64,-73.78,-23.44,-46.47,0.473702
26.54,-81.76,43.68,-79.63,0.473833
25.79,-80.29,6.16,-75.42,0.473965
21.32,-157.92,35.76,140.39,0.474097
26.07,-80.15,18.58,-72.29,0.474228
-22.81,-43.25,40.64,-73.78,0.47436
-23.44,-46.47,33.64,-84.43,0.474491
9.07,-79.38,25.79,-80.29,0.474623
33.94,-118.41,49.01,2.55,0.474754
35.76,140.39,33.94,-118.41,0.474885
29.98,-95.34,50.03,8.57,0.475017
40.69,-74.17,18.43,-69.67,0.475148
33.94,-118.41,-33.95,151.18,0.47528
52.31,4.76,38.94,-77.46,0.475411
41.98,-87.9,19.44,-99.07,0.475543
33.94,-118.41,-17.55,-149.61,0.475674
51.47,-0.46,32.73,-117.19,0.475805
33.94,-118.41,51.11,-114.02,0.475937
40.69,-74.17,31.14,121.81,0.476068
35.76,140.39,29.98,-95.34,0.476199
-26.14,28.25,33.64,-84.43,0.47633
45.47,-73.74,36.08,-115.15,0.476462
25.79,-80.29,-0.13,-78.36,0.476593
40.69,-74.17,-23.44,-46.47,0.476724
48.35,11.79,33.94,-118.41,0.476855
33.94,-118.41,-33.95,151.18,0.476987
29.98,-95.34,23.15,-109.72,0.477118
25.79,-80.29,49.01,2.55,0.477249
49.19,-123.18,47.45,-122.31,0.47738
50.03,8.57,37.62,-122.38,0.477511
40.64,-73.78,-12.02,-77.11,0.477642
29.65,-95.28,21.04,-86.88,0.477773
41.98,-87.9,48.35,11.79,0.477904
39.86,-104.67,48.35,11.79,0.478035
35.76,140.39,21.32,-157.92,0.478166
25.79,-80.29,41.3,2.08,0.478297
33.64,-84.43,31.14,121.81,0.478428
35.76,140.39,21.32,-157.92,0.478558
-17.55,-149.61,33.94,-118.41,0.478689
37.62,-122.38,49.01,2.55,0.47882
35.76,140.39,33.64,-84.43,0.47895
42.21,-83.35,49.01,2.55,0.479081
25.04,-77.47,40.69,-74.17,0.479211
25.79,-80.29,19.44,-99.07,0.479342
29.98,-95.34,-33.95,151.18,0.479472
19.44,-99.07,29.98,-95.34,0.479602
25.79,-80.29,-34.82,-58.54,0.479732
43.68,-79.63,35.21,-80.94,0.479863
49.19,-123.18,36.08,-115.15,0.479993
42.36,-71.01,43.63,-79.4,0.480123
21.04,-86.88,37.62,-122.38,0.480253
29.98,-95.34,25.08,121.23,0.480383
36.08,-115.15,49.19,-123.18,0.480513
32.73,-117.19,51.47,-0.46,0.480643
41.28,28.75,25.79,-80.29,0.480774
49.19,-123.18,36.08,-115.15,0.480904
20.68,-105.25,44.88,-93.22,0.481034
39.86,-104.67,43.68,-79.63,0.481164
42.36,-71.01,48.35,11.79,0.481294
25.79,-80.29,41.28,28.75,0.481424
33.43,-112.01,20.68,-105.25,0.481554
45.47,-73.74,33.94,-118.41,0.481684
37.62,-122.38,49.01,2.55,0.481814
-37.01,174.79,33.94,-118.41,0.481944
42.36,-71.01,51.15,-0.19,0.482074
31.14,121.81,37.62,-122.38,0.482204
26.07,-80.15,17.94,-76.79,0.482333
51.11,-114.02,33.94,-118.41,0.482463
21.04,-86.88,39.87,-75.24,0.482593
33.94,-118.41,31.14,121.81,0.482723
41.3,2.08,40.64,-73.78,0.482853
49.19,-123.18,45.59,-122.6,0.482982
40.64,-73.78,18.57,-68.36,0.483112
41.98,-87.9,53.42,-6.27,0.483242
29.98,-95.34,41.28,28.75,0.483372
25.04,-77.47,26.07,-80.15,0.483501
26.07,-80.15,25.04,-77.47,0.483631
31.14,121.81,40.69,-74.17,0.483761
39.86,-104.67,51.47,-0.46,0.48389
38.85,-77.04,43.68,-79.63,0.48402
32.9,-97.04,25.78,-100.11,0.484149
43.63,-79.4,42.36,-71.01,0.484279
49.01,2.55,25.79,-80.29,0.484408
25.27,51.61,25.79,-80.29,0.484538
50.9,4.48,40.69,-74.17,0.484667
33.94,-118.41,22.31,113.92,0.484796
36.08,-115.15,49.19,-123.18,0.484926
42.36,-71.01,25.25,55.36,0.485055
25.27,51.61,33.94,-118.41,0.485185
25.79,-80.29,38.78,-9.14,0.485314
51.15,-0.19,36.08,-115.15,0.485443
19.44,-99.07,41.98,-87.9,0.485573
19.44,-99.07,26.07,-80.15,0.485702
35.76,140.39,21.32,-157.92,0.485831
37.62,-122.38,47.46,8.55,0.48596
33.94,-118.41,35.55,139.78,0.486089
40.64,-73.78,-26.14,28.25,0.486218
38.78,-9.14,40.64,-73.78,0.486348
33.64,-84.43,25.27,51.61,0.486477
26.68,-80.1,43.68,-79.63,0.486606
29.98,-95.34,52.31,4.76,0.486735
33.94,-118.41,45.47,-73.74,0.486864
40.69,-74.17,35.76,140.39,0.486992
-33.39,-70.79,40.64,-73.78,0.487121
52.31,4.76,47.45,-122.31,0.48725
41.3,2.08,25.79,-80.29,0.487379
42.36,-71.01,52.31,4.76,0.487508
38.94,-77.46,49.01,2.55,0.487637
25.79,-80.29,40.47,-3.56,0.487765
41.8,12.24,40.69,-74.17,0.487894
29.98,-95.34,51.11,-114.02,0.488023
50.9,4.48,40.69,-74.17,0.488152
38.78,-9.14,25.79,-80.29,0.48828
29.98,-95.34,20.68,-105.25,0.488409
37.62,-122.38,9.07,-79.38,0.488538
37.62,-122.38,25.08,121.23,0.488666
18.5,-77.91,26.07,-80.15,0.488795
25.08,121.23,37.62,-122.38,0.488924
29.98,-95.34,-34.82,-58.54,0.489052
50.9,4.48,38.94,-77.46,0.489181
37.62,-122.38,52.31,4.76,0.489309
43.68,-79.63,26.54,-81.76,0.489438
38.94,-77.46,37.47,126.45,0.489566
34.43,135.24,21.32,-157.92,0.489695
51.11,-114.02,29.98,-95.34,0.489823
40.64,-73.78,63.99,-22.61,0.489952
37.62,-122.38,13.44,-89.06,0.49008
32.9,-97.04,37.47,126.45,0.490208
35.76,140.39,33.94,-118.41,0.490337
38.94,-77.46,50.03,8.57,0.490465
38.94,-77.46,25.27,51.61,0.490593
25.25,55.36,41.98,-87.9,0.490722
33.94,-118.41,47.46,8.55,0.49085
40.08,116.58,37.62,-122.38,0.490978
-37.67,144.84,33.94,-118.41,0.491107
33.64,-84.43,25.27,51.61,0.491235
18.5,-77.91,39.87,-75.24,0.491363
-2.16,-79.88,40.64,-73.78,0.491491
41.8,12.24,39.87,-75.24,0.491619
41.98,-87.9,31.14,121.81,0.491747
51.15,-0.19,28.43,-81.31,0.491875
40.69,-74.17,50.9,4.48,0.492003
41.8,12.24,25.79,-80.29,0.492131
-34.82,-58.54,40.64,-73.78,0.492259
37.62,-122.38,35.76,140.39,0.492387
13.44,-89.06,40.64,-73.78,0.492514
25.79,-80.29,41.8,12.24,0.492642
-33.95,151.18,37.62,-122.38,0.49277
40.64,-73.78,53.42,-6.27,0.492897
40.69,-74.17,35.76,140.39,0.493025
13.73,-60.95,25.79,-80.29,0.493152
38.94,-77.46,41.28,28.75,0.49328
36.08,-115.15,51.15,-0.19,0.493407
40.69,-74.17,25.04,-77.47,0.493535
37.62,-122.38,-33.95,151.18,0.493662
25.27,51.61,25.79,-80.29,0.49379
21.32,-157.92,35.76,140.39,0.493917
-34.82,-58.54,40.64,-73.78,0.494045
23.15,-109.72,33.94,-118.41,0.494172
51.47,-0.46,25.79,-80.29,0.494299
-23.44,-46.47,40.69,-74.17,0.494427
19.76,-70.57,25.79,-80.29,0.494554
51.47,-0.46,39.87,-75.24,0.494681
-34.82,-58.54,29.98,-95.34,0.494808
8.98,38.8,38.94,-77.46,0.494935
-23.44,-46.47,40.64,-73.78,0.495062
51.47,-0.46,25.79,-80.29,0.495189
40.47,-3.56,25.79,-80.29,0.495316
29.65,-95.28,21.04,-86.88,0.495443
25.79,-80.29,9.07,-79.38,0.49557
19.44,-99.07,41.98,-87.9,0.495697
50.9,4.48,38.94,-77.46,0.495824
33.64,-84.43,52.31,4.76,0.495951
21.32,-157.92,-33.95,151.18,0.496078
40.47,-3.56,32.9,-97.04,0.496204
22.99,-82.41,25.79,-80.29,0.496331
26.07,-80.15,25.04,-77.47,0.496458
51.47,-0.46,35.21,-80.94,0.496585
41.28,28.75,29.98,-95.34,0.496711
37.62,-122.38,49.19,-123.18,0.496838
33.94,-118.41,19.44,-99.07,0.496965
53.42,-6.27,41.98,-87.9,0.497091
29.98,-95.34,43.68,-79.63,0.497218
25.79,-80.29,13.73,-60.95,0.497344
-12.02,-77.11,25.79,-80.29,0.497471
9.07,-79.38,40.69,-74.17,0.497597
32.9,-97.04,25.27,51.61,0.497724
47.45,-122.31,52.31,4.76,0.49785
37.62,-122.38,35.55,139.78,0.497977
33.94,-118.41,35.55,139.78,0.498103
40.69,-74.17,-23.44,-46.47,0.49823
37.62,-122.38,-33.95,151.18,0.498356
35.76,140.39,38.94,-77.46,0.498483
32.9,-97.04,25.78,-100.11,0.498609
-33.95,151.18,21.32,-157.92,0.498735
33.94,-118.41,35.55,139.78,0.498861
51.11,-114.02,29.98,-95.34,0.498988
33.94,-118.41,35.55,139.78,0.499114
43.68,-79.63,42.36,-71.01,0.49924
41.98,-87.9,40.08,116.58,0.499366
20.68,-105.25,33.43,-112.01,0.499492
35.76,140.39,21.32,-157.92,0.499618
40.69,-74.17,49.01,2.55,0.499745
19.44,-99.07,26.07,-80.15,0.499871
48.35,11.79,40.69,-74.17,0.499997
19.44,-99.07,41.98,-87.9,0.500123
47.45,-122.31,51.47,-0.46,0.500249
33.43,-112.01,51.47,-0.46,0.500375
-17.55,-149.61,33.94,-118.41,0.500501
21.32,-157.92,35.76,140.39,0.500627
-34.82,-58.54,33.64,-84.43,0.500753
33.94,-118.41,45.47,-73.74,0.500879
22.31,113.92,40.69,-74.17,0.501005
32.9,-97.04,31.14,121.81,0.501131
45.47,-73.74,36.08,-115.15,0.501257
29.65,-95.28,19.44,-99.07,0.501383
-27.38,153.12,33.94,-118.41,0.501508
41.98,-87.9,45.47,-73.74,0.501634
37.62,-122.38,-33.95,151.18,0.50176
37.47,126.45,33.64,-84.43,0.501886
-33.39,-70.79,32.9,-97.04,0.502011
9.07,-79.38,37.62,-122.38,0.502137
40.64,-73.78,45.63,8.73,0.502262
35.76,140.39,37.62,-122.38,0.502388
33.94,-118.41,4.7,-74.15,0.502514
51.47,-0.46,29.98,-95.34,0.502639
40.64,-73.78,25.04,-77.47,0.502765
48.35,11.79,42.36,-71.01,0.50289
42.36,-71.01,49.01,2.55,0.503016
33.94,-118.41,-17.55,-149.61,0.503141
35.76,140.39,33.94,-118.41,0.503266
33.94,-118.41,51.11,-114.02,0.503392
13.07,-59.49,40.64,-73.78,0.503517
47.45,-122.31,49.19,-123.18,0.503643
38.78,-9.14,40.64,-73.78,0.503768
32.73,-117.19,49.19,-123.18,0.503893
13.44,-89.06,37.62,-122.38,0.504018
25.79,-80.29,12.19,-68.96,0.504144
-17.55,-149.61,33.94,-118.41,0.504269
50.03,8.57,42.36,-71.01,0.504394
17.54,-88.31,25.79,-80.29,0.50452
19.29,-81.36,35.21,-80.94,0.504645
33.64,-84.43,-12.02,-77.11,0.50477
45.59,-122.6,49.19,-123.18,0.504895
39.86,-104.67,50.03,8.57,0.50502
21.32,-157.92,-33.95,151.18,0.505145
49.01,2.55,38.94,-77.46,0.50527
44.88,-93.22,18.57,-68.36,0.505395
52.31,4.76,47.45,-122.31,0.50552
29.98,-95.34,51.11,-114.02,0.505645
33.64,-84.43,31.14,121.81,0.50577
19.44,-99.07,25.79,-80.29,0.505895
50.9,4.48,40.64,-73.78,0.50602
32.01,34.89,37.62,-122.38,0.506145
-33.95,151.18,33.94,-118.41,0.506269
45.63,8.73,40.64,-73.78,0.506394
12.19,-68.96,25.79,-80.29,0.506519
25.79,-80.29,-12.02,-77.11,0.506643
23.15,-109.72,33.94,-118.41,0.506768
40.64,-73.78,18.5,-77.91,0.506893
37.47,126.45,36.08,-115.15,0.507017
9.07,-79.38,40.69,-74.17,0.507142
33.94,-118.41,35.55,139.78,0.507266
51.47,-0.46,39.86,-104.67,0.507391
42.36,-71.01,25.27,51.61,0.507515
55.97,37.41,33.94,-118.41,0.507639
1.35,103.99,33.94,-118.41,0.507763
45.47,-73.74,42.36,-71.01,0.507888
28.43,-81.31,51.15,-0.19,0.508012
34.43,135.24,21.32,-157.92,0.508136
25.04,-77.47,26.07,-80.15,0.50826
25.79,-80.29,19.44,-99.07,0.508384
18.44,-66.0,9.07,-79.38,0.508508
37.62,-122.38,19.44,-99.07,0.508632
-23.44,-46.47,40.69,-74.17,0.508756
37.62,-122.38,40.08,116.58,0.50888
33.94,-118.41,-37.67,144.84,0.509004
31.14,121.81,41.98,-87.9,0.509128
40.47,-3.56,25.79,-80.29,0.509252
41.3,2.08,25.79,-80.29,0.509376
38.94,-77.46,35.76,140.39,0.5095
25.79,-80.29,50.03,8.57,0.509624
53.42,-6.27,42.36,-71.01,0.509748
32.01,34.89,40.64,-73.78,0.509872
50.35,30.89,40.64,-73.78,0.509996
32.01,34.89,40.69,-74.17,0.51012
35.55,139.78,21.32,-157.92,0.510243
48.35,11.79,41.98,-87.9,0.510367
48.35,11.79,39.86,-104.67,0.510491
35.76,140.39,21.32,-157.92,0.510615
33.64,-84.43,35.76,140.39,0.510738
29.98,-95.34,20.99,-101.48,0.510862
20.68,-105.25,29.98,-95.34,0.510986
40.69,-74.17,41.8,12.24,0.511109
37.47,126.45,15.12,145.73,0.511233
41.98,-87.9,-23.44,-46.47,0.511356
55.97,37.41,33.94,-118.41,0.51148
39.87,-75.24,53.42,-6.27,0.511604
-12.02,-77.11,33.94,-118.41,0.511727
40.64,-73.78,50.9,4.48,0.51185
4.7,-74.15,33.94,-118.41,0.511974
41.98,-87.9,52.17,20.97,0.512097
25.79,-80.29,15.45,-87.92,0.51222
51.47,-0.46,42.21,-83.35,0.512344
-33.95,151.18,33.94,-118.41,0.512467
25.04,-77.47,26.07,-80.15,0.51259
40.69,-74.17,19.09,72.87,0.512713
29.23,47.97,40.64,-73.78,0.512837
50.03,8.57,42.21,-83.35,0.51296
30.12,31.41,40.64,-73.78,0.513083
42.21,-83.35,50.03,8.57,0.513206
29.98,-95.34,50.03,8.57,0.513329
25.08,121.23,34.06,-117.6,0.513452
35.76,140.39,33.94,-118.41,0.513575
40.69,-74.17,25.25,55.36,0.513698
41.98,-87.9,21.04,-86.88,0.513821
41.98,-87.9,37.47,126.45,0.513944
21.32,-157.92,35.76,140.39,0.514067
28.43,-81.31,19.44,-99.07,0.51419
47.45,-122.31,49.19,-123.18,0.514313
25.79,-80.29,25.27,51.61,0.514436
21.32,-157.92,34.43,135.24,0.514559
39.87,-75.24,18.5,-77.91,0.514682
25.04,-77.47,40.69,-74.17,0.514804
-27.38,153.12,33.94,-118.41,0.514927
41.98,-87.9,19.44,-99.07,0.51505
-26.14,28.25,40.64,-73.78,0.515173
40.64,-73.78,25.04,-77.47,0.515295
9.07,-79.38,25.79,-80.29,0.515418
48.11,16.57,41.98,-87.9,0.515541
48.11,16.57,25.79,-80.29,0.515663
45.47,-73.74,25.79,-80.29,0.515786
25.79,-80.29,18.58,-72.29,0.515908
53.31,-113.58,33.43,-112.01,0.516031
19.44,-99.07,41.98,-87.9,0.516153
52.17,20.97,41.98,-87.9,0.516276
29.98,-95.34,20.68,-105.25,0.516398
35.76,140.39,29.98,-95.34,0.51652
43.68,-79.63,33.64,-84.43,0.516643
40.69,-74.17,49.19,-123.18,0.516765
40.69,-74.17,28.57,77.1,0.516887
38.78,-9.14,25.79,-80.29,0.517009
41.28,28.75,38.94,-77.46,0.517132
40.64,-73.78,38.78,-9.14,0.517254
39.87,-75.24,51.47,-0.46,0.517376
25.79,-80.29,40.47,-3.56,0.517498
50.03,8.57,25.79,-80.29,0.51762
50.03,8.57,47.45,-122.31,0.517742
42.21,-83.35,49.01,2.55,0.517864
35.55,139.78,21.32,-157.92,0.517986
35.21,-80.94,43.68,-79.63,0.518108
32.01,34.89,37.62,-122.38,0.51823
50.03,8.57,29.98,-95.34,0.518352
51.47,-0.46,32.73,-117.19,0.518473
33.94,-118.41,48.35,11.79,0.518595
40.64,-73.78,-34.82,-58.54,0.518717
38.94,-77.46,25.27,51.61,0.518839
32.9,-97.04,-34.82,-58.54,0.51896
19.44,-99.07,33.94,-118.41,0.519082
19.76,-70.57,25.79,-80.29,0.519204
43.68,-79.63,29.98,-95.34,0.519325
37.62,-122.38,35.76,140.39,0.519447
-17.76,177.44,33.94,-118.41,0.519569
19.44,-99.07,29.65,-95.28,0.51969
40.64,-73.78,-12.02,-77.11,0.519812
42.36,-71.01,48.35,11.79,0.519933
26.07,-80.15,18.5,-77.91,0.520055
26.07,-80.15,21.04,-86.88,0.520176
40.69,-74.17,40.08,116.58,0.520298
14.58,-90.53,33.94,-118.41,0.520419
-34.82,-58.54,33.64,-84.43,0.52054
35.76,140.39,33.94,-118.41,0.520662
42.21,-83.35,31.14,121.81,0.520783
39.87,-75.24,40.47,-3.56,0.520905
-23.44,-46.47,41.98,-87.9,0.521026
50.03,8.57,32.9,-97.04,0.521147
29.65,-95.28,19.44,-99.07,0.521268
25.08,121.23,29.98,-95.34,0.52139
25.79,-80.29,50.03,8.57,0.521511
-12.02,-77.11,33.64,-84.43,0.521632
45.47,-73.74,42.36,-71.01,0.521753
49.01,2.55,25.79,-80.29,0.521874
15.12,145.73,37.47,126.45,0.521995
48.35,11.79,42.36,-71.01,0.522116
29.98,-95.34,35.76,140.39,0.522237
41.5,-74.1,53.42,-6.27,0.522358
51.11,-114.02,20.9,-156.43,0.522479
39.86,-104.67,51.47,-0.46,0.5226
41.98,-87.9,-23.44,-46.47,0.522721
19.44,-99.07,32.9,-97.04,0.522841
31.14,121.81,33.94,-118.41,0.522962
20.9,-156.43,51.11,-114.02,0.523083
50.03,8.57,32.9,-97.04,0.523204
33.94,-118.41,51.47,-0.46,0.523325
18.5,-77.91,39.87,-75.24,0.523446
33.94,-118.41,20.52,-103.31,0.523566
28.43,-81.31,19.44,-99.07,0.523687
53.42,-6.27,40.64,-73.78,0.523808
63.99,-22.61,40.64,-73.78,0.523928
40.64,-73.78,-23.44,-46.47,0.524049
4.7,-74.15,33.94,-118.41,0.52417
-34.82,-58.54,40.69,-74.17,0.52429
25.04,-77.47,40.64,-73.78,0.524411
43.68,-79.63,35.21,-80.94,0.524531
40.08,116.58,38.94,-77.46,0.524652
32.9,-97.04,50.03,8.57,0.524772
23.15,-109.72,47.45,-122.31,0.524892
31.14,121.81,33.94,-118.41,0.525013
49.01,2.55,25.79,-80.29,0.525133
42.36,-71.01,45.47,-73.74,0.525253
32.9,-97.04,43.68,-79.63,0.525374
17.31,-62.72,25.79,-80.29,0.525494
19.44,-99.07,28.43,-81.31,0.525614
37.62,-122.38,28.57,77.1,0.525734
40.69,-74.17,41.3,2.08,0.525854
32.9,-97.04,22.31,113.92,0.525974
52.31,4.76,40.64,-73.78,0.526094
43.68,-79.63,38.85,-77.04,0.526214
38.94,-77.46,48.35,11.79,0.526334
33.94,-118.41,31.14,121.81,0.526454
21.04,-86.88,44.88,-93.22,0.526574
33.94,-118.41,35.76,140.39,0.526694
33.94,-118.41,23.15,-109.72,0.526814
19.44,-99.07,37.62,-122.38,0.526933
41.28,28.75,25.79,-80.29,0.527053
12.5,-70.02,33.64,-84.43,0.527173
37.62,-122.38,13.44,-89.06,0.527293
40.64,-73.78,32.01,34.89,0.527413
51.47,-0.46,30.19,-97.67,0.527533
-0.13,-78.36,40.64,-73.78,0.527652
21.32,-157.92,34.43,135.24,0.527772
-37.01,174.79,33.94,-118.41,0.527892
-23.44,-46.47,32.9,-97.04,0.528011
63.99,-22.61,42.36,-71.01,0.528131
40.69,-74.17,37.94,23.94,0.52825
32.9,-97.04,-23.44,-46.47,0.52837
-12.02,-77.11,40.64,-73.78,0.52849
28.57,77.1,40.69,-74.17,0.528609
43.68,-79.63,32.9,-97.04,0.528728
22.31,113.92,37.62,-122.38,0.528848
13.44,-89.06,37.62,-122.38,0.528967
29.98,-95.34,35.76,140.39,0.529087
40.79,-111.98,52.31,4.76,0.529206
19.44,-99.07,28.43,-81.31,0.529326
18.57,-68.36,44.88,-93.22,0.529445
50.03,8.57,47.45,-122.31,0.529564
20.68,-105.25,41.98,-87.9,0.529684
-33.95,151.18,21.32,-157.92,0.529803
9.07,-79.38,42.36,-71.01,0.529922
53.31,-113.58,33.43,-112.01,0.530041
33.64,-84.43,-34.82,-58.54,0.53016
41.98,-87.9,19.44,-99.07,0.530279
19.44,-99.07,29.65,-95.28,0.530398
-17.76,177.44,33.94,-118.41,0.530517
35.21,-80.94,12.5,-70.02,0.530636
35.76,140.39,40.69,-74.17,0.530755
25.04,-77.47,40.64,-73.78,0.530874
33.94,-118.41,-17.55,-149.61,0.530993
41.98,-87.9,22.31,113.92,0.531112
41.8,12.24,25.79,-80.29,0.531231
19.44,-99.07,25.79,-80.29,0.53135
36.08,-115.15,45.47,-73.74,0.531469
24.43,54.65,38.94,-77.46,0.531587
25.79,-80.29,41.3,2.08,0.531706
40.64,-73.78,35.76,140.39,0.531825
33.64,-84.43,12.5,-70.02,0.531944
43.68,-79.63,26.68,-80.1,0.532062
29.98,-95.34,-34.82,-58.54,0.532181
25.79,-80.29,-34.82,-58.54,0.5323
19.29,-81.36,33.64,-84.43,0.532418
50.03,8.57,25.79,-80.29,0.532537
40.64,-73.78,60.32,24.96,0.532656
51.47,-0.46,41.98,-87.9,0.532774
53.42,-6.27,41.5,-74.1,0.532893
60.32,24.96,40.64,-73.78,0.533011
33.94,-118.41,55.97,37.41,0.53313
40.69,-74.17,48.35,11.79,0.533248
17.54,-88.31,25.79,-80.29,0.533366
51.15,-0.19,36.08,-115.15,0.533485
41.98,-87.9,19.44,-99.07,0.533603
33.94,-118.41,35.55,139.78,0.533721
-34.82,-58.54,40.69,-74.17,0.53384
60.32,24.96,40.64,-73.78,0.533958
40.64,-73.78,-22.81,-43.25,0.534076
-37.01,174.79,29.98,-95.34,0.534194
51.47,-0.46,33.64,-84.43,0.534312
40.47,-3.56,25.79,-80.29,0.53443
4.7,-74.15,29.98,-95.34,0.534549
21.32,-157.92,35.55,139.78,0.534667
51.47,-0.46,47.45,-122.31,0.534785
33.64,-84.43,-23.44,-46.47,0.534903
29.98,-95.34,20.68,-105.25,0.535021
